Date,Open,High,Low,Close,Adj Close,Volume
2022-11-30,146.190002,149.639999,145.669998,148.899994,141.854767,6377600
2022-12-01,149.979996,150.009995,147.339996,149.160004,142.102478,4495900
2022-12-02,148.130005,149.160004,147.729996,148.669998,141.635651,2900000
2022-12-05,147.940002,148.929993,146.800003,147.410004,140.435272,2784600
2022-12-06,147.300003,147.800003,146.699997,147.500000,140.521011,2847600
2022-12-07,147.330002,148.100006,146.289993,147.270004,140.301895,3971300
2022-12-08,147.899994,149.149994,147.369995,147.779999,140.787766,2665700
2022-12-09,147.399994,148.339996,146.970001,147.050003,140.092300,3047600
2022-12-12,147.820007,149.210007,146.940002,149.210007,142.150101,4032800
2022-12-13,150.369995,153.210007,149.949997,150.570007,143.445740,8811500
2022-12-14,150.470001,151.910004,148.449997,149.860001,142.769333,4205900
2022-12-15,148.520004,148.979996,141.580002,142.360001,135.624207,6687000
2022-12-16,141.250000,141.919998,138.970001,140.160004,133.528290,9834400
2022-12-19,140.160004,140.440002,137.199997,138.869995,132.299332,5282900
2022-12-20,138.839996,141.429993,138.339996,141.279999,134.595306,5156500
2022-12-21,141.839996,143.089996,140.979996,142.139999,135.414627,3793700
2022-12-22,140.949997,141.440002,138.619995,140.880005,134.214233,3337100
2022-12-23,140.589996,141.860001,139.600006,141.649994,134.947800,2092500
2022-12-27,141.729996,142.720001,141.229996,142.419998,135.681366,2742400
2022-12-28,142.399994,142.809998,139.949997,140.020004,133.394928,2539500
2022-12-29,140.580002,142.259995,140.449997,141.059998,134.385712,2337200
2022-12-30,140.539993,140.899994,139.449997,140.889999,134.223740,2858000
2023-01-03,141.100006,141.899994,140.479996,141.550003,134.852539,3338600
2023-01-04,142.070007,143.619995,141.369995,142.600006,135.852859,3869200
2023-01-05,142.440002,142.500000,140.009995,141.110001,134.433350,2866600
2023-01-06,142.380005,144.250000,141.580002,143.699997,136.900803,3574000
2023-01-09,144.080002,145.470001,143.399994,143.550003,136.757919,3987700
2023-01-10,143.610001,144.850006,142.899994,144.800003,137.948761,2152100
2023-01-11,145.000000,145.529999,143.449997,145.259995,138.386978,3268700
2023-01-12,144.880005,146.660004,144.520004,145.550003,138.663269,2715900
2023-01-13,144.059998,146.100006,144.009995,145.889999,138.987183,2455700
2023-01-17,146.419998,147.179993,145.009995,145.190002,138.320282,2986500
2023-01-18,144.399994,144.679993,140.229996,140.410004,133.766479,6445600
2023-01-19,140.000000,142.229996,139.750000,140.619995,133.966537,4833900
2023-01-20,141.669998,141.860001,140.509995,141.199997,134.519089,7153300
2023-01-23,141.399994,142.990005,141.059998,141.860001,135.147873,5898400
2023-01-24,141.250000,142.750000,140.000000,141.490005,134.795380,4407600
2023-01-25,140.470001,141.029999,139.360001,140.759995,134.099899,7347500
2023-01-26,137.529999,138.270004,132.979996,134.449997,128.088455,17548500
2023-01-27,134.440002,135.490005,133.770004,134.389999,128.031296,8143100
2023-01-30,134.320007,136.110001,133.979996,135.300003,128.898254,5375700
2023-01-31,135.500000,135.649994,133.759995,134.729996,128.355225,7206400
2023-02-01,134.490005,135.789993,132.800003,135.089996,128.698181,5428900
2023-02-02,135.960007,136.720001,134.850006,136.389999,129.936676,6107800
2023-02-03,136.350006,136.949997,135.529999,136.940002,130.460648,3755700
2023-02-06,135.830002,136.320007,134.949997,136.179993,129.736603,4841300
2023-02-07,135.669998,136.399994,134.449997,135.839996,129.412689,3737600
2023-02-08,135.710007,136.740005,135.160004,135.979996,129.546066,4593700
2023-02-09,134.990005,135.729996,133.339996,133.750000,128.986740,3918800
2023-02-10,133.779999,135.770004,133.500000,135.600006,130.770844,5049600
2023-02-13,136.000000,137.389999,135.850006,137.350006,132.458527,4403000
2023-02-14,137.050003,137.240005,135.050003,136.009995,131.166245,3202200
2023-02-15,135.199997,136.449997,135.070007,136.399994,131.542343,2506700
2023-02-16,135.570007,135.970001,134.589996,135.000000,130.192200,2965500
2023-02-17,134.500000,135.580002,133.889999,135.020004,130.211502,3466200
2023-02-21,134.000000,134.389999,131.660004,131.710007,127.019386,4257200
2023-02-22,131.899994,131.990005,130.289993,130.970001,126.305740,3200200
2023-02-23,131.500000,131.699997,128.860001,130.789993,126.132141,3725600
2023-02-24,129.619995,130.669998,129.220001,130.570007,125.919991,3015800
2023-02-27,131.419998,131.869995,130.130005,130.490005,125.842842,2761300
2023-02-28,130.550003,130.610001,129.139999,129.300003,124.695206,5143100
2023-03-01,128.899994,129.470001,127.739998,128.190002,123.624748,3760700
2023-03-02,128.389999,129.220001,127.709999,128.929993,124.338379,3340100
2023-03-03,129.350006,129.910004,128.770004,129.639999,125.023102,2860300
2023-03-06,129.639999,130.860001,129.589996,130.190002,125.553520,3131200
2023-03-07,130.279999,130.419998,128.190002,128.250000,123.682610,3530400
2023-03-08,128.479996,128.740005,127.550003,128.050003,123.489738,2778800
2023-03-09,128.300003,128.529999,125.980003,126.160004,121.667038,5478300
2023-03-10,126.120003,127.290001,125.129997,125.449997,120.982323,5990900
2023-03-13,125.150002,128.190002,124.849998,125.580002,121.107689,8188400
2023-03-14,126.489998,126.639999,123.199997,124.650002,120.210808,8114800
2023-03-15,122.989998,123.349998,121.709999,123.279999,118.889603,5989300
2023-03-16,122.959999,124.820000,121.919998,124.699997,120.259026,6438700
2023-03-17,124.080002,124.519997,122.930000,123.690002,119.285004,37400200
2023-03-20,124.309998,126.160004,124.190002,125.940002,121.454872,4588300
2023-03-21,126.900002,127.150002,125.660004,126.570000,122.062431,3856300
2023-03-22,127.000000,127.220001,124.010002,124.050003,119.632179,3549000
2023-03-23,123.809998,124.930000,122.599998,123.370003,118.976395,4651900
2023-03-24,123.360001,125.400002,122.879997,125.290001,120.828018,3812300
2023-03-27,126.470001,130.259995,126.470001,129.309998,124.704857,6524100
2023-03-28,129.179993,129.660004,128.800003,129.339996,124.733780,2888900
2023-03-29,130.119995,130.350006,129.179993,129.710007,125.090622,3279600
2023-03-30,130.160004,131.479996,129.100006,129.220001,124.618065,3561800
2023-03-31,129.470001,131.229996,129.419998,131.089996,126.421463,4524700
2023-04-03,130.970001,132.610001,130.770004,132.059998,127.356911,3840100
2023-04-04,131.990005,132.149994,130.889999,131.600006,126.913307,3382800
2023-04-05,131.369995,132.610001,131.369995,132.139999,127.434074,2898700
2023-04-06,132.160004,132.600006,130.320007,130.500000,125.852470,3050600
2023-04-10,129.830002,131.080002,129.240005,131.029999,126.363602,2614400
2023-04-11,130.580002,131.100006,130.179993,130.419998,125.775322,3132400
2023-04-12,130.399994,130.889999,128.169998,128.539993,123.962265,3957500
2023-04-13,128.009995,128.389999,126.000000,127.900002,123.345070,5621500
2023-04-14,128.460007,129.839996,127.309998,128.139999,123.576523,4180600
2023-04-17,128.300003,128.720001,126.800003,127.820000,123.267921,3662700
2023-04-18,128.139999,128.679993,127.349998,127.779999,123.229332,3193800
2023-04-19,126.500000,126.980003,125.300003,126.320000,121.821335,7014400
2023-04-20,130.149994,130.979996,125.839996,126.360001,121.859917,9749600
2023-04-21,126.000000,126.699997,125.269997,125.730003,121.252350,6725400
2023-04-24,125.550003,126.050003,124.559998,125.400002,120.934105,4043900
2023-04-25,124.900002,126.190002,124.760002,125.889999,121.406654,4275400
2023-04-26,125.809998,126.550003,125.120003,125.849998,121.368073,4070200
2023-04-27,126.370003,127.019997,125.459999,126.970001,122.448196,3204900
2023-04-28,126.580002,127.250000,125.639999,126.410004,121.908134,5060500
2023-05-01,126.349998,126.750000,126.059998,126.089996,121.599525,2725000
2023-05-02,126.300003,126.449997,123.269997,125.160004,120.702644,4445300
2023-05-03,125.459999,125.570000,123.260002,123.449997,119.053543,4554200
2023-05-04,123.029999,123.519997,121.760002,122.570000,118.204887,4468200
2023-05-05,123.110001,124.099998,122.809998,123.650002,119.246429,4970800
2023-05-08,123.760002,123.919998,122.550003,123.400002,119.005333,3663800
2023-05-09,121.900002,121.970001,120.660004,121.169998,118.448128,4540000
2023-05-10,121.989998,122.489998,121.099998,122.019997,119.279037,4189200
