Date,Open,High,Low,Close,Adj Close,Volume
2022-11-30,185.880005,190.210007,184.559998,189.809998,185.651199,4132400
2022-12-01,190.970001,191.020004,187.850006,189.139999,184.995880,1077900
2022-12-02,188.020004,189.940002,187.789993,189.539993,185.387115,1294900
2022-12-05,188.339996,188.679993,186.289993,187.210007,183.108185,1104500
2022-12-06,187.550003,189.009995,187.300003,188.500000,184.369904,1199100
2022-12-07,188.660004,191.160004,187.690002,188.050003,183.929779,1217900
2022-12-08,187.869995,189.210007,186.970001,187.720001,184.519547,848700
2022-12-09,187.639999,188.289993,185.550003,185.649994,182.484833,843800
2022-12-12,185.630005,187.399994,185.039993,187.110001,183.919937,1249600
2022-12-13,189.470001,189.470001,186.000000,187.050003,183.860962,1455200
2022-12-14,187.160004,189.289993,185.740005,186.639999,183.457947,963600
2022-12-15,185.520004,185.910004,182.940002,183.570007,180.440308,1241700
2022-12-16,181.490005,183.800003,181.149994,182.800003,179.683426,3364300
2022-12-19,183.080002,185.880005,182.500000,183.509995,180.381317,927700
2022-12-20,184.740005,186.720001,183.789993,185.789993,182.622437,1049700
2022-12-21,187.509995,189.509995,187.009995,189.419998,186.190567,1242200
2022-12-22,189.070007,189.190002,185.240005,187.199997,184.008423,967200
2022-12-23,187.639999,189.910004,186.869995,189.479996,186.249542,660800
2022-12-27,189.940002,191.149994,188.970001,190.479996,187.232483,518700
2022-12-28,190.960007,191.220001,188.110001,188.130005,184.922577,733400
2022-12-29,188.470001,190.039993,187.960007,189.440002,186.210220,676500
2022-12-30,189.000000,189.380005,186.449997,187.490005,184.293457,608200
2023-01-03,186.710007,187.389999,185.240005,187.119995,183.929764,983400
2023-01-04,187.669998,189.020004,186.679993,187.229996,184.037888,1015300
2023-01-05,187.050003,188.300003,185.449997,187.550003,184.352448,973500
2023-01-06,189.630005,194.449997,189.559998,193.869995,190.564697,1282200
2023-01-09,193.029999,193.589996,188.690002,189.119995,185.895676,1111600
2023-01-10,190.460007,191.470001,188.529999,191.220001,187.959885,959100
2023-01-11,191.949997,192.440002,190.470001,191.630005,188.362900,956400
2023-01-12,192.110001,192.750000,189.690002,191.990005,188.716751,761100
2023-01-13,191.380005,194.270004,190.389999,193.919998,190.613831,1005300
2023-01-17,192.789993,193.029999,181.360001,185.000000,181.845917,3883700
2023-01-18,184.720001,187.339996,183.539993,183.630005,180.499283,1750300
2023-01-19,183.369995,184.419998,182.229996,184.039993,180.902283,1461600
2023-01-20,184.369995,185.449997,182.029999,185.330002,182.170303,1625500
2023-01-23,185.789993,187.339996,184.970001,186.360001,183.182739,1569100
2023-01-24,186.020004,193.839996,185.020004,193.250000,189.955261,2637600
2023-01-25,194.000000,194.509995,189.350006,190.740005,187.488068,2175200
2023-01-26,191.000000,192.449997,190.259995,192.110001,188.834702,1652000
2023-01-27,191.580002,191.580002,187.770004,188.759995,185.541809,1357400
2023-01-30,188.490005,189.750000,187.100006,187.910004,184.706314,1659400
2023-01-31,188.419998,191.169998,187.130005,191.119995,187.861572,1020700
2023-02-01,188.990005,189.850006,182.869995,185.229996,182.071991,2406000
2023-02-02,183.720001,184.119995,176.669998,181.750000,178.651321,2380900
2023-02-03,182.580002,183.449997,180.690002,182.759995,179.644104,1341900
2023-02-06,181.690002,186.410004,181.690002,185.990005,182.819061,1452700
2023-02-07,185.429993,189.470001,184.809998,189.009995,185.787552,1351700
2023-02-08,188.309998,189.899994,187.000000,187.389999,184.195175,1258600
2023-02-09,187.880005,189.289993,184.539993,185.360001,182.199783,1472200
2023-02-10,185.860001,187.240005,185.630005,186.750000,183.566071,1066400
2023-02-13,186.759995,188.100006,186.419998,187.600006,184.401596,1061300
2023-02-14,187.820007,187.979996,183.149994,184.130005,180.990753,999700
2023-02-15,184.210007,185.289993,183.399994,185.220001,182.062164,716000
2023-02-16,184.360001,185.110001,182.759995,183.059998,179.938995,883600
2023-02-17,182.970001,186.440002,182.509995,185.750000,182.583130,1155400
2023-02-21,185.419998,186.360001,184.139999,185.250000,182.091660,1402400
2023-02-22,184.789993,187.360001,183.850006,186.119995,182.946823,1401500
2023-02-23,186.460007,187.820007,183.080002,185.470001,182.307922,1024100
2023-02-24,184.539993,185.860001,183.369995,185.330002,182.170303,1290800
