Date,Open,High,Low,Close,Adj Close,Volume
2022-11-30,382.500000,386.149994,375.100006,386.149994,374.287445,2964100
2022-12-01,386.500000,386.500000,380.450012,383.809998,372.019257,1706300
2022-12-02,381.519989,382.519989,378.399994,380.579987,368.888519,1932300
2022-12-05,378.549988,378.869995,369.309998,371.540009,360.126251,2329600
2022-12-06,369.480011,370.369995,360.329987,362.910004,351.761353,3081900
2022-12-07,362.489990,365.299988,358.149994,359.920013,348.863220,2128200
2022-12-08,362.029999,362.589996,356.059998,358.079987,347.079712,1967800
2022-12-09,356.709991,361.640015,356.209991,359.140015,348.107208,1588800
2022-12-12,358.570007,364.010010,356.339996,363.179993,352.023071,1750400
2022-12-13,374.630005,378.559998,365.510010,368.690002,357.363800,3062600
2022-12-14,367.010010,368.829987,359.450012,360.380005,349.309082,2519700
2022-12-15,354.480011,356.109985,347.940002,349.829987,339.083160,3163700
2022-12-16,345.079987,347.779999,343.410004,346.350006,335.710114,5008800
2022-12-19,346.269989,348.399994,342.630005,344.609985,334.023529,1646700
2022-12-20,345.989990,347.420013,343.489990,344.489990,333.907227,1623000
2022-12-21,348.260010,350.880005,346.890015,350.160004,339.403015,1923100
2022-12-22,347.160004,348.049988,339.880005,345.579987,334.963715,1528900
2022-12-23,344.839996,347.760010,343.109985,345.510010,334.895905,1062000
2022-12-27,346.510010,347.750000,341.790009,341.970001,331.464661,1035000
2022-12-28,340.500000,342.850006,339.299988,340.869995,330.398407,1117200
2022-12-29,342.440002,344.640015,341.239990,343.429993,332.879791,1273600
2022-12-30,341.739990,343.690002,339.399994,343.380005,332.831299,1031400
2023-01-03,345.500000,348.600006,342.809998,346.220001,335.584076,1589700
2023-01-04,348.029999,350.309998,345.079987,347.700012,337.018646,1881000
2023-01-05,344.250000,345.140015,340.140015,343.760010,333.199646,1397800
2023-01-06,347.299988,349.000000,340.950012,348.079987,337.386902,3097800
2023-01-09,351.880005,356.500000,349.500000,353.000000,342.155792,1989000
2023-01-10,352.640015,357.500000,350.500000,357.359985,346.381836,1610100
2023-01-11,358.869995,365.500000,356.209991,364.480011,353.283142,2127000
2023-01-12,366.239990,370.100006,362.570007,369.940002,358.575409,2103100
2023-01-13,363.489990,374.350006,362.359985,374.000000,362.510681,3310200
2023-01-17,364.799988,366.790009,344.000000,349.920013,339.170410,14448300
2023-01-18,348.320007,354.790009,347.799988,349.089996,338.365936,5585200
2023-01-19,346.029999,352.160004,345.519989,350.750000,339.974945,3100400
2023-01-20,349.869995,352.250000,338.209991,341.839996,331.338593,11247200
2023-01-23,341.670013,349.559998,336.160004,349.140015,338.414368,4915700
2023-01-24,340.000000,350.299988,340.000000,348.329987,337.629211,2372000
2023-01-25,344.750000,349.959991,343.899994,349.630005,338.889343,1985200
2023-01-26,351.730011,355.000000,349.519989,354.970001,344.065247,1919200
2023-01-27,351.950012,355.989990,351.829987,353.700012,342.834259,2427400
2023-01-30,353.290009,362.329987,352.399994,357.459991,346.478790,3184500
2023-01-31,359.160004,365.920013,356.859985,365.809998,354.572266,2311500
2023-02-01,359.100006,368.940002,358.760010,365.709991,354.475311,2889400
2023-02-02,368.000000,372.890015,364.549988,369.470001,358.119843,2619600
2023-02-03,365.619995,374.570007,365.440002,369.950012,358.585083,2243100
2023-02-06,369.000000,371.260010,365.779999,370.799988,359.408966,1816200
2023-02-07,368.170013,376.309998,367.339996,374.399994,362.898407,2205500
2023-02-08,372.920013,378.350006,371.980011,375.100006,363.576904,1893200
2023-02-09,377.040009,379.679993,367.799988,367.989990,356.685303,2052500
2023-02-10,367.000000,372.230011,364.559998,371.279999,359.874207,1933400
2023-02-13,369.089996,375.059998,368.000000,374.019989,362.530029,1570600
2023-02-14,373.940002,377.049988,369.380005,371.779999,360.358887,2155500
2023-02-15,368.739990,374.369995,368.250000,374.339996,362.840240,1687200
2023-02-16,370.750000,374.250000,368.799988,370.200012,358.827423,1947800
2023-02-17,368.049988,371.059998,366.859985,368.500000,357.179626,1857300
2023-02-21,366.720001,366.720001,360.089996,361.119995,350.026337,2403000
2023-02-22,361.630005,363.000000,358.040009,360.890015,349.803406,2203800
2023-02-23,363.200012,367.880005,359.609985,363.540009,352.372040,1931400
2023-02-24,360.170013,365.179993,359.529999,363.850006,352.672485,2428600
2023-02-27,368.220001,370.299988,364.510010,365.529999,354.300873,2842400
2023-02-28,366.000000,366.010010,351.329987,351.649994,340.847229,4945600
2023-03-01,349.390015,352.540009,345.959991,346.230011,337.996704,2717400
2023-03-02,343.989990,349.779999,340.489990,349.100006,340.798462,3259800
2023-03-03,350.640015,357.769989,349.559998,357.089996,348.598450,2396200
2023-03-06,358.059998,358.859985,353.730011,357.049988,348.559387,1614200
2023-03-07,355.549988,356.200012,345.630005,346.079987,337.850281,2048500
2023-03-08,346.190002,349.690002,345.170013,349.290009,340.983948,1584600
